;/// O M S S ///  Orthodontisches Meá- und Simulations-System V 7.5
;Test, Rotation bei selbstlig. Bracket, Euro Arch, nonchn Test
;TISCH1: FM_BRACKET TR_BRACKET BR_WZ:  57.50   8.00   0.00  -4.50

;    N    Fx1       Fy1       Fz1       Mx1       My1       Mz1       Tx1       Ty1       Tz1       Rx1       Ry1       Rz1    

     1   0.00000  -0.00882   0.01783   -0.6787    0.7771    0.0139   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
     2  -0.00866  -0.01764   0.01783   -0.4525    0.7771    0.7678   0.00000  -0.00000  -0.00000   0.20000  -0.00000  -0.00000 
     3  -0.01732  -0.00882   0.01783   -0.4525    0.7771    0.0139   0.00000  -0.00000   0.00000   0.40000  -0.00000  -0.00000 
     4  -0.01732  -0.01764   0.01783   -0.4525    0.7771    0.5211   0.00000  -0.00000   0.00000   0.60000  -0.00000  -0.00000 
     5  -0.00866  -0.02646   0.00892   -0.4525    0.2645    0.7817   0.00000  -0.00000   0.00000   0.80000  -0.00000  -0.00000 
     6  -0.00866  -0.01764   0.01783   -0.2262    0.7771    0.2745   0.00000  -0.00000   0.00000   1.00000  -0.00000  -0.00000 
     7   0.00000  -0.02646   0.00892   -0.4525    0.0163    1.0284   0.00000  -0.00000   0.00000   1.20000  -0.00000  -0.00000 
     8  -0.00866  -0.01764   0.00892   -0.4525    0.2645    0.2745   0.00000  -0.00000   0.00000   1.40000  -0.00000  -0.00000 
     9  -0.00866  -0.02646   0.01783   -0.2262    0.7771    0.7817   0.00000  -0.00000   0.00000   1.60000  -0.00000  -0.00000 
    10  -0.00866  -0.02646   0.00000   -0.4525    0.4963    0.5350   0.00000  -0.00000   0.00000   1.80000  -0.00000  -0.00000 
    11   0.00000  -0.03529  -0.03566   -0.6787    0.4309    1.0423   0.00000  -0.00000   0.00000   2.00000  -0.00000  -0.00000 
    12  -0.00866  -0.04411  -0.08024   -1.1312    0.3492    2.0428   0.00000  -0.00000   0.00000   2.20000  -0.00000  -0.00000 
    13   0.00000  -0.02646  -0.10698   -2.2624    0.5484    2.0150   0.00000  -0.00000   0.00000   2.40000  -0.00000  -0.00000 
    14   0.00866  -0.02646  -0.12481   -3.1674    1.0120    2.5084   0.00000  -0.00000   0.00000   2.60000  -0.00000  -0.00000 
    15   0.00000  -0.02646  -0.14264   -4.2986    0.9793    2.5084   0.00000  -0.00000   0.00000   2.80000  -0.00000  -0.00000 
    16   0.00000  -0.01764  -0.13373   -5.4299    0.9956    2.0011   0.00000   0.00000   0.00000   3.00000  -0.00000   0.00000 
    17   0.00000  -0.02646  -0.11590   -6.5611    1.0283    2.2617   0.00000   0.00000   0.00000   3.20000  -0.00000   0.00000 
    18   0.00866  -0.01764  -0.09807   -7.6923    0.5647    2.0011   0.00000   0.00000   0.00000   3.40000  -0.00000   0.00000 
    19  -0.00866  -0.00882  -0.08915   -8.5973    0.5810    1.9873   0.00000   0.00000   0.00000   3.60000  -0.00000   0.00000 
    20  -0.00866  -0.00882  -0.07132   -9.7285    1.1100    1.7406   0.00000   0.00000   0.00000   3.80000  -0.00000   0.00000 
    21  -0.00866   0.00000  -0.06241  -10.6335    1.1263    0.9867   0.00000   0.00000   0.00000   4.00000  -0.00000   0.00000 
    22   0.00000   0.00000  -0.05349  -11.9910    0.6464    1.4800   0.00000   0.00000   0.00000   4.20000  -0.00000   0.00000 
    23   0.00866   0.00000  -0.03566  -13.1222    0.9272    1.4800   0.00000   0.00000   0.00000   4.40000  -0.00000   0.00000 
    24   0.00866   0.00000  -0.02675  -14.2534    0.9435    1.7267   0.00000   0.00000  -0.00000   4.60000   0.00000   0.00000 
    25   0.00866   0.00000  -0.01783  -15.3846    0.9599    1.7267   0.00000   0.00000  -0.00000   4.80000   0.00000   0.00000 
    26   0.00000  -0.00882  -0.01783  -16.2896    0.7117    2.4806   0.00000   0.00000  -0.00000   5.00000   0.00000   0.00000 
    27   0.00000  -0.02646  -0.05349  -14.4796    0.8945    2.0150   0.00000   0.00000  -0.00000   4.80000   0.00000   0.00000 
    28   0.00000  -0.04411  -0.09807  -12.4434    0.8129    2.2895   0.00000   0.00000  -0.00000   4.60000   0.00000   0.00000 
    29  -0.00866  -0.05293  -0.14264  -10.6335    0.4830    2.3034   0.00000   0.00000  -0.00000   4.40000   0.00000   0.00000 
    30  -0.00866  -0.07057  -0.17830   -9.0498    0.4177    3.0712   0.00000   0.00000  -0.00000   4.20000   0.00000   0.00000 
    31  -0.01732  -0.07057  -0.20505   -7.6923    0.8649    3.0712   0.00000   0.00000  -0.00000   4.00000   0.00000   0.00000 
    32  -0.02598  -0.07939  -0.20505   -6.1086    1.3612    2.8384   0.00000   0.00000  -0.00000   3.80000   0.00000   0.00000 
    33  -0.02598  -0.07939  -0.19613   -5.2036    0.8813    3.0851   0.00000  -0.00000  -0.00000   3.60000   0.00000  -0.00000 
    34  -0.02598  -0.07057  -0.17830   -4.2986    0.9140    2.5778   0.00000  -0.00000  -0.00000   3.40000   0.00000  -0.00000 
    35  -0.01732  -0.07057  -0.16047   -3.6199    0.6985    2.5778   0.00000  -0.00000  -0.00000   3.20000   0.00000  -0.00000 
    36  -0.02598  -0.07057  -0.12481   -2.0362    1.0120    2.3312   0.00000  -0.00000  -0.00000   3.00000   0.00000  -0.00000 
    37  -0.02598  -0.06175  -0.10698   -1.3575    1.0447    2.0706   0.00000  -0.00000  -0.00000   2.80000   0.00000  -0.00000 
    38  -0.02598  -0.06175  -0.08915   -0.9050    1.0773    1.8239   0.00000  -0.00000  -0.00000   2.60000   0.00000  -0.00000 
    39  -0.02598  -0.04411  -0.06241   -0.4525    1.3745    1.0561   0.00000  -0.00000  -0.00000   2.40000   0.00000  -0.00000 
    40  -0.00866  -0.03529  -0.02675   -0.4525    0.6954    0.7956   0.00000  -0.00000  -0.00000   2.20000   0.00000  -0.00000 
    41  -0.00866  -0.02646   0.00892   -0.6787    1.0089    0.5350   0.00000  -0.00000  -0.00000   2.00000   0.00000  -0.00000 
    42  -0.00866  -0.02646   0.01783   -0.4525    0.7771    0.7817   0.00000  -0.00000  -0.00000   1.80000   0.00000  -0.00000 
    43   0.00000  -0.02646   0.01783   -0.4525    0.5290    0.7817   0.00000  -0.00000  -0.00000   1.60000   0.00000  -0.00000 
    44  -0.00866  -0.02646   0.01783   -0.4525    0.5290    0.7817   0.00000  -0.00000  -0.00000   1.40000   0.00000  -0.00000 
    45  -0.00866  -0.01764   0.01783   -0.6787    0.7771    0.2745   0.00000  -0.00000  -0.00000   1.20000   0.00000  -0.00000 
    46  -0.00866  -0.01764   0.01783   -0.4525    0.7771    0.5211   0.00000  -0.00000  -0.00000   1.00000   0.00000  -0.00000 
    47  -0.00866  -0.00882   0.01783   -0.4525    0.7771   -0.2328   0.00000  -0.00000  -0.00000   0.80000   0.00000  -0.00000 
    48  -0.00866  -0.00882   0.00892   -0.4525    0.2645    0.0139   0.00000  -0.00000  -0.00000   0.60000   0.00000  -0.00000 
    49   0.00866  -0.00882   0.01783   -0.4525    0.5290    0.0139   0.00000  -0.00000  -0.00000   0.40000   0.00000  -0.00000 
    50  -0.01732  -0.00882   0.01783   -0.4525    0.7771    0.0139   0.00000  -0.00000  -0.00000   0.20000   0.00000  -0.00000 
    51   0.00000  -0.00882   0.01783   -0.4525    0.7771    0.0139   0.00000  -0.00000  -0.00000  -0.00000   0.00000  -0.00000 
    52   0.00000  -0.00882   0.01783   -0.4525    0.7771    0.0139   0.00000  -0.00000  -0.00000  -0.20000   0.00000  -0.00000 
    53  -0.00866   0.00000   0.01783   -0.4525    0.7771   -0.4933   0.00000  -0.00000  -0.00000  -0.40000   0.00000  -0.00000 
    54  -0.00866   0.00000   0.00892   -0.2262    0.2645   -0.4933   0.00000  -0.00000  -0.00000  -0.60000   0.00000  -0.00000 
    55   0.00000   0.00000   0.00892   -0.4525    0.2645   -0.2467   0.00000  -0.00000  -0.00000  -0.80000   0.00000  -0.00000 
    56   0.00000   0.00000   0.00892   -0.4525    0.2645   -0.2467   0.00000  -0.00000  -0.00000  -1.00000   0.00000  -0.00000 
    57  -0.00866   0.00000   0.00892   -0.6787    0.2645   -0.2467   0.00000  -0.00000  -0.00000  -1.20000   0.00000  -0.00000 
    58   0.00866   0.00882   0.00892   -0.6787    0.2645   -0.5072   0.00000  -0.00000  -0.00000  -1.40000   0.00000  -0.00000 
    59   0.00000   0.00882   0.01783   -0.4525    0.7771   -0.5072   0.00000  -0.00000  -0.00000  -1.60000   0.00000  -0.00000 
    60  -0.00866   0.01764   0.00892   -0.4525    0.2645   -1.0145   0.00000  -0.00000  -0.00000  -1.80000   0.00000  -0.00000 
    61  -0.01732   0.00882   0.00892   -0.2262    0.5126   -0.7539   0.00000  -0.00000  -0.00000  -2.00000   0.00000  -0.00000 
    62  -0.00866   0.01764   0.00892   -0.4525    0.5126   -1.2611   0.00000  -0.00000  -0.00000  -2.20000   0.00000  -0.00000 
    63  -0.00866   0.01764   0.00892   -0.4525    0.2645   -1.2611   0.00000  -0.00000  -0.00000  -2.40000   0.00000  -0.00000 
    64   0.00000   0.02646   0.05349   -0.4525   -0.1501   -1.2750   0.00000  -0.00000  -0.00000  -2.60000   0.00000  -0.00000 
    65   0.00000   0.02646   0.07132   -0.2262    0.3788   -1.5217   0.00000  -0.00000  -0.00000  -2.80000   0.00000  -0.00000 
    66   0.00000   0.01764   0.08915   -0.2262    0.4115   -1.2611   0.00000  -0.00000  -0.00000  -3.00000   0.00000  -0.00000 
    67   0.01732   0.01764   0.12481   -0.4525    0.2287   -1.5078   0.00000  -0.00000  -0.00000  -3.20000   0.00000  -0.00000 
    68   0.00000   0.01764   0.12481    0.6787    0.2287   -2.2478   0.00000  -0.00000  -0.00000  -3.40000   0.00000  -0.00000 
    69   0.00000   0.00882   0.09807    1.1312    0.4278   -1.4939   0.00000  -0.00000  -0.00000  -3.60000   0.00000  -0.00000 
    70   0.00000   0.01764   0.07132    1.5837   -0.1174   -2.0011   0.00000   0.00000  -0.00000  -3.80000   0.00000   0.00000 
    71  -0.01732   0.01764   0.06241    2.2624    0.8588   -1.7545   0.00000   0.00000  -0.00000  -4.00000   0.00000   0.00000 
    72  -0.00866   0.01764   0.02675    3.1674    0.2971   -1.5078   0.00000   0.00000  -0.00000  -4.20000   0.00000   0.00000 
    73  -0.01732   0.02646   0.00000    4.0724    0.2481   -1.5217   0.00000   0.00000  -0.00000  -4.40000   0.00000   0.00000 
    74  -0.02598   0.02646  -0.00892    4.7511    0.7281   -1.5217   0.00000   0.00000  -0.00000  -4.60000   0.00000   0.00000 
    75  -0.02598   0.00000  -0.00892    5.2036    0.7281   -1.2333   0.00000   0.00000  -0.00000  -4.80000   0.00000   0.00000 
    76  -0.04330  -0.03529  -0.00892    6.5611    0.9762   -1.1778   0.00000   0.00000  -0.00000  -5.00000   0.00000   0.00000 
    77  -0.03464   0.02646  -0.00892    5.6561    0.7281   -2.2617   0.00000   0.00000  -0.00000  -4.80000   0.00000   0.00000 
    78  -0.02598   0.04411  -0.00892    4.7511    0.4799   -1.3028   0.00000   0.00000  -0.00000  -4.60000   0.00000   0.00000 
    79  -0.02598   0.06175  -0.00892    4.2986    0.7281   -1.8239   0.00000   0.00000  -0.00000  -4.40000   0.00000   0.00000 
    80  -0.01732   0.06175   0.00892    3.6199    0.5126   -2.0706   0.00000   0.00000  -0.00000  -4.20000   0.00000   0.00000 
    81  -0.00866   0.05293   0.03566    2.2624    0.3135   -1.5634   0.00000   0.00000  -0.00000  -4.00000   0.00000   0.00000 
    82   0.00000   0.06175   0.10698    0.9050    0.4442   -2.3173   0.00000   0.00000  -0.00000  -3.80000   0.00000   0.00000 
    83   0.00866   0.06175   0.13373    0.2262    0.4932   -2.3173   0.00000   0.00000  -0.00000  -3.60000   0.00000   0.00000 
    84  -0.00866   0.06175   0.15156    0.0000    0.7740   -2.3173   0.00000   0.00000  -0.00000  -3.40000   0.00000   0.00000 
    85  -0.00866   0.06175   0.12481    0.0000    0.4769   -3.0573   0.00000   0.00000  -0.00000  -3.20000   0.00000   0.00000 
    86  -0.00866   0.04411   0.05349   -0.2262    0.8424   -2.7828   0.00000   0.00000  -0.00000  -3.00000   0.00000   0.00000 
    87   0.00000   0.03529   0.01783   -0.2262    0.2808   -2.0289   0.00000   0.00000  -0.00000  -2.80000   0.00000   0.00000 
    88   0.00000   0.01764   0.01783   -0.2262    0.7771   -0.7678   0.00000   0.00000  -0.00000  -2.60000   0.00000   0.00000 
    89   0.00000   0.01764   0.01783   -0.4525    0.7771   -0.7678   0.00000   0.00000  -0.00000  -2.40000   0.00000   0.00000 
    90   0.00000   0.01764   0.01783   -0.4525    0.7771   -0.7678   0.00000   0.00000  -0.00000  -2.20000  -0.00000   0.00000 
    91  -0.00866   0.00882   0.00892   -0.4525    0.2645   -0.5072   0.00000   0.00000   0.00000  -2.00000  -0.00000   0.00000 
    92   0.00000   0.01764   0.00892   -0.4525    0.2645   -1.0145   0.00000   0.00000   0.00000  -1.80000  -0.00000   0.00000 
    93  -0.00866   0.01764   0.01783   -0.4525    1.0252   -1.2611   0.00000   0.00000   0.00000  -1.60000  -0.00000   0.00000 
    94   0.00866   0.00882   0.01783   -0.4525    0.7771   -0.5072   0.00000   0.00000   0.00000  -1.40000  -0.00000   0.00000 
    95  -0.00866   0.00882   0.01783   -0.4525    0.7771   -0.5072   0.00000   0.00000   0.00000  -1.20000  -0.00000   0.00000 
    96  -0.00866   0.00882   0.01783   -0.4525    0.7771   -0.7539   0.00000   0.00000   0.00000  -1.00000  -0.00000   0.00000 
    97  -0.00866   0.00000   0.01783   -0.4525    0.7771    0.0000   0.00000   0.00000   0.00000  -0.80000  -0.00000   0.00000 
    98  -0.00866   0.00882   0.01783   -0.4525    0.7771   -1.0006   0.00000   0.00000   0.00000  -0.60000  -0.00000   0.00000 
    99   0.00000   0.00000   0.01783   -0.4525    0.7771   -0.2467   0.00000   0.00000   0.00000  -0.40000  -0.00000   0.00000 
   100   0.00000   0.00000   0.01783   -0.2262    0.7771   -0.2467   0.00000   0.00000   0.00000  -0.20000  -0.00000   0.00000 
   101  -0.01732   0.00000   0.01783   -0.2262    0.7771   -0.4933   0.00000   0.00000   0.00000   0.00000  -0.00000   0.00000 
