;/// O M S S ///  Orthodontisches Meá- und Simulations-System V 7.5
;Test, Rotation bei selbstlig. Bracket, Euro Arch, nonchn Test
;TISCH1: FM_BRACKET TR_BRACKET BR_WZ:  57.50   8.00   0.00  -4.50

;    N    Fx1       Fy1       Fz1       Mx1       My1       Mz1       Tx1       Ty1       Tz1       Rx1       Ry1       Rz1    

     1  -0.00866   0.00000  -0.01783    0.0000    0.2155   -0.2467   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000 
     2   0.00866   0.00000   0.00892    0.0000    0.5126   -0.2467   0.00000  -0.00000  -0.00000   0.20000  -0.00000  -0.00000 
     3   0.01732  -0.00882   0.00892   -0.2262    0.2645    0.5072   0.00000  -0.00000   0.00000   0.40000  -0.00000  -0.00000 
     4   0.01732  -0.00882   0.00892   -0.2262    0.2645    0.2606   0.00000  -0.00000   0.00000   0.60000  -0.00000  -0.00000 
     5   0.00866  -0.00882   0.00892   -0.2262    0.5126    0.2606   0.00000  -0.00000   0.00000   0.80000  -0.00000  -0.00000 
     6   0.00866  -0.01764   0.00892    0.0000    0.5126    0.7678   0.00000  -0.00000   0.00000   1.00000  -0.00000  -0.00000 
     7   0.01732  -0.01764   0.00892    0.0000    0.5126    0.5211   0.00000  -0.00000   0.00000   1.20000  -0.00000  -0.00000 
     8   0.00866  -0.01764   0.00892    0.0000    0.2645    0.5211   0.00000  -0.00000   0.00000   1.40000  -0.00000  -0.00000 
     9   0.01732  -0.02646   0.00892   -0.2262    0.2645    1.0284   0.00000  -0.00000   0.00000   1.60000  -0.00000  -0.00000 
    10   0.01732  -0.02646   0.00892   -0.2262    0.2645    1.0284   0.00000  -0.00000   0.00000   1.80000  -0.00000  -0.00000 
    11   0.01732  -0.02646   0.00892   -0.2262    0.2645    1.0284   0.00000  -0.00000   0.00000   2.00000  -0.00000  -0.00000 
    12   0.01732  -0.02646   0.00892   -0.2262    0.2645    1.0284   0.00000  -0.00000   0.00000   2.20000  -0.00000  -0.00000 
    13   0.01732  -0.02646   0.00892   -0.2262    0.2645    1.0284   0.00000  -0.00000   0.00000   2.40000  -0.00000  -0.00000 
    14   0.00866  -0.02646   0.00892   -0.2262    0.5126    1.0284   0.00000  -0.00000   0.00000   2.60000  -0.00000  -0.00000 
    15   0.01732  -0.03529   0.00892   -0.2262    0.5126    1.5356   0.00000  -0.00000   0.00000   2.80000  -0.00000  -0.00000 
    16   0.02598  -0.03529   0.00892    0.0000    0.5126    1.2889   0.00000   0.00000   0.00000   3.00000  -0.00000   0.00000 
    17   0.00866  -0.03529  -0.00892   -0.2262    0.7281    1.2889   0.00000   0.00000   0.00000   3.20000  -0.00000   0.00000 
    18   0.01732  -0.04411  -0.06241   -0.2262    0.1338    1.5495   0.00000   0.00000   0.00000   3.40000  -0.00000   0.00000 
    19   0.00000  -0.05293  -0.09807   -0.4525    0.5647    2.0567   0.00000   0.00000   0.00000   3.60000  -0.00000   0.00000 
    20   0.00866  -0.05293  -0.13373   -0.2262    0.7475    2.0567   0.00000   0.00000   0.00000   3.80000  -0.00000   0.00000 
    21   0.00866  -0.06175  -0.16939   -0.4525    0.6822    2.5640   0.00000   0.00000   0.00000   4.00000  -0.00000   0.00000 
    22   0.00866  -0.06175  -0.20505   -0.4525    0.6168    2.8106   0.00000   0.00000   0.00000   4.20000  -0.00000   0.00000 
    23   0.00000  -0.07057  -0.23179   -0.4525    1.0641    3.3179   0.00000   0.00000   0.00000   4.40000  -0.00000   0.00000 
    24  -0.00866  -0.06175  -0.26745   -0.4525    0.9987    2.8106   0.00000   0.00000  -0.00000   4.60000   0.00000   0.00000 
    25   0.00000  -0.07939  -0.30311   -1.3575    0.6852    4.3184   0.00000   0.00000  -0.00000   4.80000   0.00000   0.00000 
    26  -0.00866  -0.07939  -0.32986   -2.4887    0.8844    4.0718   0.00000   0.00000  -0.00000   5.00000   0.00000   0.00000 
    27  -0.01732  -0.08821  -0.28528   -1.1312    1.2142    4.0857   0.00000   0.00000  -0.00000   4.80000   0.00000   0.00000 
    28  -0.00866  -0.08821  -0.24962   -0.6787    1.0314    3.5923   0.00000   0.00000  -0.00000   4.60000   0.00000   0.00000 
    29  -0.01732  -0.08821  -0.21396   -0.4525    1.0967    3.0990   0.00000   0.00000  -0.00000   4.40000   0.00000   0.00000 
